"f","Tt","method","replica","elapsed_time","ess_theta_01","ess_theta_02","ess_W1","ess_W2","ess_theta1_mean","ess_theta1_min","ess_theta2_mean","ess_theta2_min","ess_sec_theta_01","ess_sec_theta_02","ess_sec_W1","ess_sec_W2","ess_sec_theta1_mean","ess_sec_theta2_mean","W1_mean","W1_median","W1_var","W1_ci_lower","W1_ci_upper","W2_mean","W2_median","W2_var","W2_ci_lower","W2_ci_upper","log_lik","rmse_theta1","mae_theta1","coverage_rate_theta1","theta1_ci_width_mean"
"quadratic",1600,"stan",102,5779.407,11876.1950777529,12377.5159302789,134.638467295169,130.372042409768,12380.6439485476,8068.19859691022,12958.9138827923,9702.57101038149,2.05491585516523,2.14165846604659,0.0232962425548449,0.0225580310245962,2.14219970120596,2.24225666799246,0.00136086464139668,0.00132847776516455,1.20436739257695e-07,0.000750976611945448,0.00205234966021213,6.9982467389893e-06,6.77920390958393e-06,2.69273671452569e-12,3.99592861953575e-06,1.01393544293398e-05,-3176.11111869111,0.0766112037175588,0.0612600784123781,1,0.42558880157345
"quadratic",1600,"stan",103,5563.025,13988.7368747002,12529.5926125526,52.0686250053028,114.619828250137,13267.3555845908,4411.59178749425,13661.3405909738,9246.48202028172,2.51459176881287,2.25229845498675,0.00935976829248525,0.0206038671855937,2.38491748366955,2.45573956453078,0.0014726583281863,0.00140320043142504,1.8353641644642e-07,0.00073431465714377,0.00234818933754473,6.91858954914925e-06,6.68940876701855e-06,2.49917817839267e-12,4.34965727554591e-06,1.00152096201297e-05,-3152.8988736071,0.0902019585791915,0.0715428127508466,0.986875,0.432335514190809
"quadratic",1600,"stan",104,5862.14,7250.12414421893,8891.43530580626,69.8379377773699,124.185201743428,10560.931672295,3955.78977848124,10785.621916332,7814.7156893697,1.23677089667236,1.51675587853689,0.0119133861998127,0.0211842777114549,1.80154886650524,1.83987791426544,0.00144208291949216,0.00138948363650329,1.62937502111321e-07,0.000780808699134856,0.00224286403719263,7.34681699412453e-06,7.0884185029507e-06,3.24785481615929e-12,4.16271085756553e-06,1.09197883507228e-05,-3166.13642122911,0.0972483218612675,0.0809375870228054,0.99125,0.432643813146388
"quadratic",1600,"stan",105,5832.622,10176.4350817469,10740.1202054928,107.371397671302,171.278150349531,10850.4941245777,7238.29210005709,11356.4429442223,8347.34742129588,1.74474448742726,1.84138800791356,0.0184087701331069,0.029365549550362,1.86031155877712,1.9470562200366,0.0013498795802472,0.00131588562304694,1.17606729165981e-07,0.000702934972625719,0.00200409775115345,7.0079599751829e-06,6.78542157812259e-06,2.65039203392024e-12,4.09931683965511e-06,1.02094545205958e-05,-3156.22744564219,0.0989324747109735,0.0813626223330158,0.98375,0.425044989665232
"quadratic",1600,"stan",106,5851.166,9853.27196148814,10881.8296430802,138.163490881075,169.800820984517,10905.9169091731,6337.49379562202,11006.8528592892,7744.01440338864,1.68398434798947,1.85977113674099,0.0236129842976724,0.0290199972081662,1.86388779760703,1.88113836785509,0.00151473131655552,0.00146911642918133,1.56336566249869e-07,0.000829526546317809,0.00226641787900086,6.78961562724822e-06,6.58529007950304e-06,2.57925197849072e-12,4.00089666166102e-06,1.01136561869997e-05,-3181.85350108626,0.0735754861985757,0.0582813882567396,0.996875,0.43148338085555
"quadratic",1600,"stan",107,5705.638,13022.5470515408,13290.6750532518,108.982298527794,139.018140744262,13343.6354728483,5663.87183144722,13848.9014762015,10299.9537834089,2.28239980376266,2.32939332170247,0.019100808450833,0.0243650474748419,2.33867544222896,2.4272310083818,0.00128737768283723,0.00123604672713013,1.23967075626109e-07,0.000688099240693986,0.00201927036361091,6.99225722325033e-06,6.84708206360789e-06,2.38403904096509e-12,4.34838787726254e-06,1.01351346317616e-05,-3154.52943938339,0.0907188682554324,0.0729103134356615,0.998125,0.422237785195602
"quadratic",1600,"stan",108,5708.557,11678.6021128244,12459.1130411042,74.6015122619983,186.871808753831,13162.4451988518,4881.20592770879,13327.6773957056,9234.89622378265,2.04580634174702,2.18253282591454,0.0130683660094834,0.0327353845733398,2.3057394712625,2.33468412344935,0.0015087885619288,0.00142069663514712,2.09626393563292e-07,0.000758033704642884,0.00246157904102176,7.43714205016403e-06,7.16359058086081e-06,3.35317673173425e-12,4.46008076380213e-06,1.10141804256939e-05,-3134.12662201341,0.0803316845577308,0.0652610094138414,0.995625,0.436244614047664
"quadratic",1600,"stan",109,5699.042,11863.3224746005,12052.2266467134,95.7421617887422,222.935541916727,12966.4828760275,4551.85302030537,13217.9687181245,5454.82824606942,2.08163450534327,2.114781159134,0.0167996940167737,0.0391180731633014,2.27520395112503,2.31933169085691,0.00140160305950038,0.00133074914261912,1.85784693073908e-07,0.000651355157373566,0.00226671022572991,6.86420536149262e-06,6.66340891520149e-06,2.32028259664598e-12,4.30519707374853e-06,1.01026526123073e-05,-3141.40452567693,0.0795844521513491,0.0617413853936588,0.99875,0.428814593125019
"quadratic",1600,"stan",10,5812.288,9640.78090276922,11009.0759570105,134.517599674313,177.676177452182,11625.7039914526,6378.16677585704,11831.1578148185,6872.70661987985,1.65868947009667,1.89410365711583,0.0231436569685316,0.0305690594568236,2.00019407012395,2.03554225372495,0.00144528989884718,0.00139097634519584,1.58367216073063e-07,0.000751790692140448,0.00221454707375512,7.53538683592445e-06,7.2245794381569e-06,3.33447548781716e-12,4.49817452200442e-06,1.13218759690317e-05,-3190.06873590057,0.103131025273573,0.0845568924322667,0.99125,0.434162169652611
"quadratic",1600,"stan",110,5635.921,14683.6736112276,14941.7751211526,108.287596675022,168.107888005775,13622.3176028776,3790.38907771757,14165.6249353623,9273.35986688568,2.60537250455207,2.65116830437343,0.0192138244441364,0.0298279354884099,2.41705261711043,2.51345342409206,0.00151033769465313,0.00144488028820291,2.09232656514553e-07,0.000731589968597067,0.00248262924325578,7.25588010590965e-06,7.03027332599668e-06,2.90840491865141e-12,4.28488407860022e-06,1.07423141766734e-05,-3160.48858686068,0.0928392082182198,0.0738019609155936,0.988125,0.434294383505414
"quadratic",1600,"stan",111,5741.317,12478.0169670963,11986.8922465556,131.479263425373,143.266342688892,13010.6926258619,6233.12958061284,13156.3877622714,6929.03925796137,2.17337188786062,2.08782971686734,0.0229005406643412,0.0249535677421908,2.26615123774944,2.29152784322332,0.00156599894294491,0.00150416454227894,1.9140725063302e-07,0.000800081554709686,0.00247438119960932,7.50566772705053e-06,7.23763084807988e-06,3.25794044911958e-12,4.49494586949995e-06,1.10627995209642e-05,-3143.51295139992,0.0926040865101231,0.0773743963291868,0.990625,0.437227062189283
"quadratic",1600,"stan",112,5709.461,12659.6258342044,12218.1753788739,107.85484139023,198.22592710181,12912.5543684417,7669.61041931141,13346.4293279972,10615.3015608282,2.21730664842171,2.13998753627951,0.0188905470043898,0.0347188512368873,2.26160654542376,2.33759882552787,0.0013752456016038,0.0013381348154428,1.24573318206573e-07,0.000771146271778782,0.00208333646817306,6.89809493282061e-06,6.68557346223667e-06,2.45981495229341e-12,4.17969546041749e-06,9.99333686421773e-06,-3170.98635534757,0.0854279819700942,0.0686636667480882,0.989375,0.42933464175889
"quadratic",1600,"stan",113,5731.274,13336.3900886491,13341.7781030281,98.500286051801,180.676876805974,12894.6830315949,7532.38571694679,13465.9805464632,8745.80965171329,2.32695035844545,2.32789046606882,0.017186455585931,0.0315247319890784,2.24988074756065,2.34956146686814,0.00137599955658855,0.00134889228051276,1.37164057813233e-07,0.000719998680553028,0.00208939843585895,7.13477811189585e-06,6.91529335401822e-06,3.02727016579439e-12,4.14594995293108e-06,1.06899061917445e-05,-3114.73836347798,0.0807284953662604,0.0630434314267915,0.97,0.428705671360604
"quadratic",1600,"stan",114,5834.224,11034.2395873489,11723.412521314,100.687766185764,139.347051479845,11826.2622958167,5819.99307126762,12431.3015523601,9230.77125813316,1.89129515550807,2.00942105090823,0.0172581248484399,0.0238844191583739,2.02704974917258,2.13075493028038,0.0013922908322537,0.00133405803856167,1.55194359117826e-07,0.000707384257357896,0.00217030280995021,7.1134263842505e-06,6.86521539655159e-06,2.79816288256015e-12,4.25060671613675e-06,1.05176661297369e-05,-3148.68276877139,0.0815803943745792,0.0692514459595318,0.995,0.427020244602742
"quadratic",1600,"stan",115,5729.512,9305.69481543069,9177.74355901922,109.662547628078,176.619984511445,11819.4607320098,5042.73017470682,12536.1579491696,8192.53340193936,1.62416883242948,1.60183686830907,0.0191399455360383,0.0308263573776344,2.06290880130974,2.18799750295829,0.00145602721726791,0.0014092491250513,1.73613253187546e-07,0.00071827153259592,0.00225389362096096,7.46809540368861e-06,7.18087370592257e-06,3.4861199931422e-12,4.28821353082861e-06,1.11203054976437e-05,-3160.84728579619,0.0909180567455297,0.0730844815672935,0.9875,0.431853125641861
"quadratic",1600,"stan",116,5531.589,12987.4873057181,11915.3316049952,127.096558938996,96.7408585793541,13060.6749169481,6030.56448565485,13128.7794973684,7235.84467896777,2.34787640689106,2.15405222712592,0.0229765007738276,0.0174888008815106,2.36110725452453,2.37341919245418,0.00147322003689156,0.00141882574193442,1.67817065799054e-07,0.000759567616279611,0.00228413964295143,7.32454776265577e-06,7.11218640424914e-06,3.09143412051465e-12,4.06861468501805e-06,1.07798161554174e-05,-3120.00895568039,0.086508983431728,0.0704182855708739,0.98625,0.433063344353365
"quadratic",1600,"stan",117,5730.9,11852.9267289697,11786.6930800276,56.2234183324298,125.773722037039,13391.8281010769,7850.82850048348,13789.8559147285,10078.2600949487,2.06824874434552,2.05669145858897,0.0098105739643738,0.0219465916412848,2.33677574221796,2.40622867520433,0.00134329855033235,0.00130497047355514,1.36428500464709e-07,0.000693245451209503,0.00210444092822518,7.13278000022379e-06,6.87594026341934e-06,3.0404771054964e-12,4.23508093347089e-06,1.08801198297136e-05,-3153.25960813802,0.0876844356667555,0.0702213153411018,1,0.426136961067114
"quadratic",1600,"stan",118,5739.436,10521.6152671224,10613.7798833271,103.834174929801,156.690609308955,12473.8700531057,3547.9838849046,13052.9947202806,9338.19043571778,1.8332141463242,1.84927227750725,0.0180913551313754,0.0273006980666663,2.1733616426955,2.27426435633755,0.00144863283356996,0.00138048873102897,1.85604200963126e-07,0.000749906231315932,0.00230168420842961,7.07118726047346e-06,6.8219623882612e-06,2.89934950854137e-12,4.14434160062852e-06,1.05281740273015e-05,-3155.53523942857,0.0781860536978399,0.0618233347815883,1,0.428369436153239
"quadratic",1600,"stan",119,5821.978,9536.50184225471,10274.5768924293,71.8376456472593,152.703882611381,11263.7827400677,3519.56521913414,11692.4056014911,8418.4928100297,1.63801749890754,1.76479143212656,0.0123390445046785,0.0262288663082171,1.93470032694518,2.00832184551214,0.00144920330096361,0.00138294926729992,1.75977685509495e-07,0.000734234648757437,0.00228149052271809,6.92188699199004e-06,6.69922966605166e-06,2.84873808380567e-12,3.93160802357716e-06,1.03634390823732e-05,-3143.22432030771,0.0763282118875057,0.058166059352187,0.97625,0.431431803105633
"quadratic",1600,"stan",11,5717.829,13992.8145476078,12597.5249543389,123.000349714424,193.110787468544,13685.3575737018,7112.74873041423,14186.1953904443,9156.91779187623,2.44722508273819,2.20320071732451,0.0215117223188073,0.0337734457376294,2.39345345474687,2.48104575887882,0.00142119690740257,0.00136454320134232,1.49306309895915e-07,0.000721699726793274,0.00219742845133849,7.00553836851598e-06,6.82866039966106e-06,2.2631513843574e-12,4.33362136269324e-06,1.00422799258494e-05,-3201.70420976157,0.0733892303061065,0.0592689601554377,1,0.428670524739108
"quadratic",1600,"stan",120,5917.352,10247.5061322029,11426.7130048789,108.871569097061,134.082733140442,10480.2506352823,5386.175783452,10661.6355395393,5428.71146660449,1.73177227452463,1.9310517618149,0.0183986974405208,0.0226592457471588,1.77110481770939,1.80175787067245,0.00151945663017261,0.00146768284197566,1.82581027651331e-07,0.000819280218911989,0.00243842647766516,7.29891916660071e-06,6.95049315365026e-06,3.57330883812328e-12,4.09621730147193e-06,1.10930420984551e-05,-3158.82288779666,0.0936464477465564,0.0685055503638415,0.969375,0.434158645932968
"quadratic",1600,"stan",121,5725.949,11839.2151469094,12803.5337638827,140.382909639601,134.573031558319,12886.5641899416,5548.75961711399,13192.5965157727,8244.02295221651,2.06764243742119,2.23605445383511,0.0245169682160287,0.0235023105442118,2.25055518132307,2.30400174988857,0.00137271003690976,0.00132082694475343,1.26244005182852e-07,0.000761408719566045,0.00205977995311326,7.17304744494101e-06,6.87925479476174e-06,3.10993844890494e-12,4.08488339296573e-06,1.06737247177386e-05,-3174.64914725004,0.0843727121696636,0.0667911493797533,0.98625,0.426533239169305
"quadratic",1600,"stan",122,5684.718,12166.0563474219,13061.5805269754,126.872062074299,115.566900486765,13241.4016341925,5779.87274964277,13383.7270348876,9058.507902637,2.14013366140975,2.29766551779269,0.0223180924848514,0.0203293990109562,2.32929788851311,2.35433438121076,0.00145616574170483,0.00140572868598974,1.34343977056584e-07,0.000841838754900814,0.00219753890606376,7.23873254515533e-06,6.99342146377189e-06,3.07621321067581e-12,4.17997871447225e-06,1.0811322325518e-05,-3169.59824508801,0.0888602942587369,0.0723806108667781,0.99,0.432755872368659
"quadratic",1600,"stan",123,6138.53,8355.63153860673,9493.36773883434,76.4953223396418,88.9604519395618,10094.0245197521,4505.09770724098,10817.9914248413,6058.57336777538,1.361177926736,1.54652135590025,0.0124615050084697,0.0144921425715215,1.64437161987513,1.76230977527866,0.00135624410088973,0.00128819803672352,1.48300896452405e-07,0.000715702503983771,0.00214850239367988,7.19893099174049e-06,6.87377253123665e-06,3.59029128852711e-12,4.08600379434042e-06,1.1028575014205e-05,-3109.88645030449,0.0942696751990424,0.0738785655434666,0.980625,0.429401715370799
"quadratic",1600,"stan",124,6768.791,7977.23850629099,8430.94277039441,102.76920734714,181.181359338241,9482.47277349633,5023.90342425693,10220.1253513791,7034.55287595293,1.17853225284855,1.24556110099934,0.0151828010862118,0.0267671670373988,1.40091085298635,1.50988933642346,0.00138301779633981,0.0013212062924822,1.59867500275006e-07,0.00072293249376215,0.00221912357798002,6.8838399541367e-06,6.68890831850707e-06,2.44521912576491e-12,4.10092492180321e-06,1.01502512464329e-05,-3132.14991176764,0.0872195464199395,0.0676775146645468,0.985625,0.428502329650142
"quadratic",1600,"stan",125,5684.725,11163.0317561875,12291.3399452415,131.378988362469,128.576938465803,12640.2409557234,7092.23052403112,12792.5752190707,6490.92509789249,1.96368896581408,2.16216966436222,0.0231108784263916,0.0226179698166231,2.2235448426658,2.25034196360786,0.00141286503313431,0.00136397053594782,1.34669161688976e-07,0.000792668012142782,0.00216134263656437,6.90312519555916e-06,6.6829630511577e-06,3.0216402287365e-12,3.89354536404446e-06,1.03892859772904e-05,-3142.71654922801,0.0778734441133947,0.0580190964339559,0.985,0.429025517199421
"quadratic",1600,"stan",126,5756.077,10249.6779526205,11445.9032455035,121.31473929618,125.276621747613,10966.8976738878,5574.22228122266,11873.4465459669,7867.83530459563,1.78067075069018,1.98849029391086,0.0210759410091595,0.0217642366055237,1.9052729270105,2.06276714956504,0.00133298596131337,0.001283787567425,1.27407594158952e-07,0.000711662811756361,0.00200077694946598,7.09846010191787e-06,6.85774099132921e-06,3.26696178740873e-12,4.08995762513722e-06,1.05473733894112e-05,-3136.96732128818,0.0832563778372971,0.0671826220292773,0.99375,0.426242789182007
"quadratic",1600,"stan",127,5716.499,10386.2896859154,11319.6318522133,130.320313530584,164.457428475033,12510.7079877144,6537.92202318263,12923.7428944069,9129.17510535921,1.81689696541806,1.98016860533227,0.0227972249327051,0.0287689070662014,2.18852622692918,2.2607793501594,0.00141371784066306,0.00135907867423362,1.55291174085214e-07,0.000769148765268611,0.00222424865486912,7.06660320881545e-06,6.82132775216449e-06,2.91630775926177e-12,4.18617475596652e-06,1.04269916031792e-05,-3176.9173727945,0.0788439888045488,0.0616696319351913,0.991875,0.4268580278591
"quadratic",1600,"stan",128,6348.833,9256.89211159869,10074.8345842708,74.3882536372818,88.1127416269858,9595.07965637914,5878.78580541734,10633.0881623393,7439.43950565285,1.45804624434108,1.5868797595197,0.0117168389272929,0.0138785729010333,1.5113139149162,1.67480986857574,0.00136457548243469,0.00131286623665862,1.38515139787246e-07,0.000686952639080472,0.00210049964649639,7.22633908606753e-06,6.93100669408636e-06,3.1181710941628e-12,4.22941566993953e-06,1.06834864979854e-05,-3131.75581103951,0.0868386759518949,0.0716981949208938,0.9975,0.429372256187279
"quadratic",1600,"stan",129,5774.638,10961.3607321993,12543.4352626732,82.9842203464203,182.398161615575,11556.6864189664,4993.10424988424,12189.3289863259,8402.47329626074,1.89819010857464,2.17215958172153,0.0143704627625871,0.0315860771905659,2.00128326987187,2.11083863375088,0.00142932531077071,0.0013478000433984,1.85177608808967e-07,0.000742421558963733,0.00234594734198967,7.19808378530678e-06,7.04522075433653e-06,2.2048649118418e-12,4.41539985021424e-06,1.00700728559415e-05,-3174.90684829776,0.0812192715826591,0.0609764608258612,0.985625,0.431671232120289
